SERIE,FNAC,FECR,TIPO,RAZA,SEXO,COLORPE,OBSER,PROCEDE,ESTADO,PESOI,PRECIO,PPIES,PESACT,FULPES,NPARTO,DPARTO,NSERVI,FECUP,ABORTO,EDADPP,TIPOAP,LOTE,LTEMP,ULTGDP,COD,CODAP,Pa1,Pa2,Pa3,Pa4,UA,EsPajuelaPadre,Vaquera,Historia,NCRIAS,NPARREPOR,NABOREPOR,PESOPP,LPAST,FECS,FECUA,PESDES,COLORBO,COLORMO,CODP,NOMBRE,ASOC1,SERIE1,FECDES,TIPOPS,CODPS,CODM,PAJU,RAZAMADRE,FECNACMADRE,RAZAPADRE,FECNACPADRE,NOMBREP,NOMBREM,NROREGMADRE1,ASOCMADRE1,ASOCPADRE1,NROREGPADRE1,ASOCPADRE2
27158,2007-09-17T00:00:00,2007-09-17T00:00:00,VACA VACIA SIN CRIA,BRAHMAN,0,,,AGROPECUARIA LA LUNA,CONDICION 1,27,845000,,325,2010-04-27T00:00:00,4,384,0,2014-03-18T00:00:00,,03-05,VACA VACIA,VENTA,CUATRO,0.203,13,11,27,0,0,0,1,0,,0,4,4,0,0,,2015-03-25T00:00:00,,180,,,8117T,,,,2008-05-13T00:00:00,,,21185,,BRAHMAN,2001-09-03T00:00:00,BRAHMAN,2002-03-01T00:00:00,,,,,,,
27159,2007-09-17T00:00:00,2007-09-17T00:00:00,MAUTA,BRAHMAN,0,,,AGROPECUARIA LA LUNA,CONDICION 1,29,338000,,130,2008-05-13T00:00:00,,,0,,,,,SEIS,,0.423,04,,29,0,0,0,0.5,0,,0,0,0,0,,,2010-03-31T00:00:00,,130,,,8663T,,,,2008-05-13T00:00:00,,,7112,,BRAHMAN,1997-07-14T00:00:00,BRAHMAN,2006-06-13T00:00:00,,,,,,,
27160,2007-09-17T00:00:00,2007-09-17T00:00:00,MAUTE,BRAHMAN,1,,,AGROPECUARIA LA LUNA,CONDICION 1,29,507000,,195,2008-05-13T00:00:00,,,0,,,,,DOS,,0.695,03,,29,0,0,0,0.25,0,,0,0,0,0,,,2008-07-28T00:00:00,,195,,,8441T,,,,2008-05-13T00:00:00,,,22335,,BRAHMAN,2002-09-29T00:00:00,BRAHMAN,2003-01-01T00:00:00,,,,,,,
27161,2007-09-17T00:00:00,2007-09-17T00:00:00,MAUTA,BRAHMAN,0,,,AGROPECUARIA LA LUNA,CONDICION 1,30,494000,,190,2008-09-02T00:00:00,,,0,,,,,DESCARTE,,0.456,04,,0,0,0,0,0.5,0,,0,0,0,0,,,2010-10-15T00:00:00,,190,,,,,,,2008-09-02T00:00:00,,,9173,,BRAHMAN,1999-07-15T00:00:00,,,,,,,,,
27162,2007-09-18T00:00:00,2007-09-18T00:00:00,MAUTE,BRAHMAN,1,,,AGROPECUARIA LA LUNA,CONDICION 1,29,559000,,215,2008-05-13T00:00:00,,,0,,,,,DOS,,0.782,03,,29,0,0,0,0.5,0,,0,0,0,0,,,2008-07-28T00:00:00,,215,,,,,,,2008-05-13T00:00:00,,,22413,,BRAHMAN,2002-10-22T00:00:00,,,,,,,,,
27163,2007-09-18T00:00:00,2007-09-18T00:00:00,MAUTE,BRAHMAN,1,,,AGROPECUARIA LA LUNA,CONDICION 1,27,481000,,185,2008-05-13T00:00:00,,,0,,,,,DOS,,0.664,03,,27,0,0,0,0.5,0,,0,0,0,0,,,2008-07-28T00:00:00,,185,,,,,,,2008-05-13T00:00:00,,,23177,,BRAHMAN,2003-09-08T00:00:00,,,,,,,,,
27164,2007-09-18T00:00:00,2007-09-18T00:00:00,VACA VACIA SIN CRIA,BR,0,,,AGROPECUARIA LA LUNA,C1,27,910000,,350,2010-04-27T00:00:00,7,344,0,2018-03-19T00:00:00,,03-06,VACA VACIA,CINCO ORDEÑO,LOTE DOS 2013,0.217,13,11,27,0,0,0,1,1,,0,7,7,0,0,,,,195,,,725,,,,2008-05-13T00:00:00,,,22288,,BRAHMAN,2002-09-19T00:00:00,BRAHMAN,,,,,,,,
27165,2007-09-18T00:00:00,2007-09-18T00:00:00,MAUTE,BRAHMAN,1,,,AGROPECUARIA LA LUNA,CONDICION 1,27,494000,,190,2008-05-13T00:00:00,,,0,,,,,DOS,,0.685,03,,27,0,0,0,0.5,0,,0,0,0,0,,,2008-07-28T00:00:00,,190,,,8663T,,,,2008-05-13T00:00:00,,,5623,,BRAHMAN,1995-11-02T00:00:00,BRAHMAN,2006-06-13T00:00:00,,,,,,,
27166,2007-09-18T00:00:00,2007-09-18T00:00:00,VACA VACIA SIN CRIA,BRAHMAN,0,,,AGROPECUARIA LA LUNA,CONDICION 1,26,806000,,310,2010-04-27T00:00:00,1,0,0,2012-02-28T00:00:00,,04-05,NOVILLA,CUATRO,LOTE CUATRO 2012,0.175,13,05,26,0,0,0,1,0,,0,1,1,0,0,,2012-12-21T00:00:00,,185,,,7020T,,,,2008-05-13T00:00:00,,,22438,,BRAHMAN,2002-10-29T00:00:00,BRAHMAN,1999-12-15T00:00:00,HM SAN BLAS 7020,,,,,,
27167,2007-09-18T00:00:00,2007-09-18T00:00:00,MAUTE,BRAHMAN,1,,,AGROPECUARIA LA LUNA,CONDICION 1,27,507000,,195,2008-05-13T00:00:00,,,0,,,,,SEIS,,0.706,03,,27,0,0,0,0.5,1,,0,0,0,0,,,2008-07-28T00:00:00,,195,,,725,,,,2008-05-13T00:00:00,,,9212,,BRAHMAN,1999-08-10T00:00:00,BRAHMAN,,,,,,,,
27168,2007-09-18T00:00:00,2007-09-18T00:00:00,VACA VACIA,BRAHMAN,0,,,AGROPECUARIA LA LUNA,CONDICION 1,27,1059500,,407.5,2016-03-02T00:00:00,4,568,0,2015-09-18T00:00:00,,03-04,VACA VACIA SIN CRIA,UNO,LOTE UNO 2015,0.05,11,13,27,0,0,0,1,0,,0,4,4,0,0,,2016-03-02T00:00:00,,170,,,,,,,2008-05-13T00:00:00,,,7356,,BRAHMAN,1997-08-20T00:00:00,,,,,,,,,
27169,2007-09-18T00:00:00,2007-09-18T00:00:00,MAUTE,BRAHMAN,1,,,AGROPECUARIA LA LUNA,CONDICION 1,28,546000,,210,2008-05-13T00:00:00,,,0,,,,,SEIS,,0.765,03,,28,0,0,0,0.25,0,,0,0,0,0,,,2008-07-28T00:00:00,,210,,,,,,,2008-05-13T00:00:00,,,22548,,BRAHMAN,2002-12-18T00:00:00,,,,,,,,,
27170,2007-09-18T00:00:00,2007-09-18T00:00:00,MAUTA,BRAHMAN,0,,,AGROPECUARIA LA LUNA,CONDICION 1,26,455000,,175,2008-05-13T00:00:00,,,0,,,,,SEIS,,0.626,04,,26,0,0,0,0.5,0,,0,0,0,0,,,2010-03-31T00:00:00,,175,,,,,,,2008-05-13T00:00:00,,,8620,,BRAHMAN,1998-10-28T00:00:00,,,,,,,,,
27171,2007-09-18T00:00:00,2007-09-18T00:00:00,VACA VACIA,BRAHMAN,0,,,AGROPECUARIA LA LUNA,CONDICION 1,26,858000,,330,2010-04-27T00:00:00,4,392,0,2015-03-26T00:00:00,,03-07,VACA VACIA,UNO,LOTE UNO 2015,0.224,11,11,26,0,0,0,1,0,,0,4,4,0,0,,2015-11-25T00:00:00,,170,,,7162T,,,,2008-05-13T00:00:00,,,9253,,BRAHMAN,1999-09-14T00:00:00,BRAHMAN,2000-01-29T00:00:00,HM SAN BLAS 7162,,,,,,
27172,2007-09-20T00:00:00,2007-09-20T00:00:00,MAUTA,BRAHMAN,0,,,AGROPECUARIA LA LUNA,CONDICION 1,25,364000,,140,2008-05-13T00:00:00,,,0,,,,,SEIS,,0.487,04,,25,0,0,0,0.5,0,,0,0,0,0,,,2010-03-31T00:00:00,,140,,,,,,,2008-05-13T00:00:00,,,5417,,BRAHMAN,1995-06-29T00:00:00,,,,,,,,,
27173,2007-09-20T00:00:00,2007-09-20T00:00:00,MAUTE,BRAHMAN,1,,,AGROPECUARIA LA LUNA,CONDICION 1,25,507000,,195,2008-05-13T00:00:00,,,0,,,,,UNO,,0.72,03,,25,0,0,0,0.25,0,,0,0,0,0,,,2008-07-28T00:00:00,,195,,,7190T,,,,2008-05-13T00:00:00,,,8533,,BRAHMAN,1998-07-19T00:00:00,BRAHMAN,2000-02-07T00:00:00,HM SAN BLAS 7190,,,,,,
27174,2007-09-20T00:00:00,2007-09-20T00:00:00,VACA VACIA SIN CRIA,BRAHMAN,0,,INSEMINAR 2012,AGROPECUARIA LA LUNA,CONDICION 1,27,832000,,320,2010-04-27T00:00:00,1,0,0,2011-03-10T00:00:00,,03-05,NOVILLA,CUATRO,LOTE CUATRO 2011,0.168,13,05,27,0,0,0,1,0,,0,1,1,0,0,,2012-05-06T00:00:00,,200,,,8121T,,,,2008-05-13T00:00:00,,,21137,,BRAHMAN,2001-08-23T00:00:00,BRAHMAN,2002-03-01T00:00:00,,,,,,,
27175,2007-09-20T00:00:00,2007-09-20T00:00:00,VACA VACIA SIN CRIA,BRAHMAN,0,,,AGROPECUARIA LA LUNA,CONDICION 1,30,78000,,370,2010-04-27T00:00:00,3,513,0,2014-02-24T00:00:00,,03-05,VACA VACIA SIN CRIA,VENTA,CUATRO,0.217,13,13,26,0,0,0,1,0,,0,3,3,0,0,,2014-12-22T00:00:00,,215,,,7190T,,,,2008-05-13T00:00:00,,,8030,,BRAHMAN,1998-06-15T00:00:00,BRAHMAN,2000-02-07T00:00:00,HM SAN BLAS 7190,,,,,,
27176,2007-09-20T00:00:00,2007-09-29T00:00:00,VACA VACIA SIN CRIA,BRAHMAN,0,,,AGROPECUARIA LA LUNA,CONDICION 1,32,83200,,310,2010-04-27T00:00:00,2,966,0,2013-11-11T00:00:00,,03-06,VACA VACIA,VENTA,CUATRO,0.154,13,11,28,0,0,0,1,0,,0,2,2,0,0,,2014-12-22T00:00:00,,200,,,7190T,,,,2008-05-13T00:00:00,,,21197,,BRAHMAN,2001-09-04T00:00:00,BRAHMAN,2000-02-07T00:00:00,HM SAN BLAS 7190,,,,,,
27177,2007-09-20T00:00:00,2007-09-20T00:00:00,MAUTE,BRAHMAN,1,,,AGROPECUARIA LA LUNA,CONDICION 1,29,494000,,190,2008-05-13T00:00:00,,,0,,,,,UNO,,0.682,03,,29,0,0,0,0.25,0,,0,0,0,0,,,2008-07-28T00:00:00,,190,,,6226T,,,,2008-05-13T00:00:00,,,22421,,BRAHMAN,2002-10-26T00:00:00,BRAHMAN,1998-01-30T00:00:00,HM SAN BLAS,,,,121704,,
27178,2007-09-20T00:00:00,2007-09-20T00:00:00,MAUTE,BRAHMAN,1,,,AGROPECUARIA LA LUNA,CONDICION 1,29,533000,,205,2008-05-13T00:00:00,,,0,,,,,UNO,,0.746,03,,29,0,0,0,0.5,0,,0,0,0,0,,,2008-07-28T00:00:00,,205,,,8200T,,,,2008-05-13T00:00:00,,,23408,,BRAHMAN,2003-11-05T00:00:00,BRAHMAN,2002-09-20T00:00:00,,,,,,,
27179,2007-09-20T00:00:00,2007-09-20T00:00:00,MAUTE,BRAHMAN,1,,,AGROPECUARIA LA LUNA,CONDICION 1,30,416000,,160,2008-05-13T00:00:00,,,0,,,,,CINCO ORDEÑO,,0.551,03,,30,0,0,0,0.5,1,,0,0,0,0,,,2008-12-23T00:00:00,,160,,,725,,,,2008-05-13T00:00:00,,,23463,,BRAHMAN,2003-12-05T00:00:00,BRAHMAN,,,,,,,,
27180,2007-09-24T00:00:00,2007-09-24T00:00:00,MAUTA,BRAHMAN,0,,,AGROPECUARIA LA LUNA,CONDICION 1,27,559000,,215,2008-06-12T00:00:00,,,0,,,,,SEIS,,0.718,04,,0,0,0,0,0.5,0,,0,0,0,0,,,2010-03-31T00:00:00,,215,,,8121T,,,,2008-06-12T00:00:00,,,22064,,BRAHMAN,2002-08-02T00:00:00,BRAHMAN,2002-03-01T00:00:00,,,,,,,
27181,2007-09-24T00:00:00,2007-09-24T00:00:00,MAUTA,BRAHMAN,0,,,AGROPECUARIA LA LUNA,CONDICION 1,27,507000,,195,2008-05-13T00:00:00,,,0,,,,,DESCARTE,,0.724,04,,27,0,0,0,0.5,1,,0,0,0,0,,,2010-10-15T00:00:00,,195,,,PS785757,,,,2008-05-13T00:00:00,,,22318,,BRAHMAN,2002-09-26T00:00:00,,,,,,,,,
27182,2007-09-24T00:00:00,2007-09-24T00:00:00,VACA VACIA SIN CRIA,BRAHMAN,0,,,AGROPECUARIA LA LUNA,CONDICION 1,26,94466,,472.33,2017-04-08T00:00:00,4,378,0,2016-04-11T00:00:00,2,05-07,VACA VACIA,LOTE VENTA 2017,LOTE DOS 2016,0.074,13,11,26,0,0,0,1,0,,0,4,4,2,0,,2017-04-08T00:00:00,2012-05-08T00:00:00,170,,,8117T,,,,2008-05-13T00:00:00,,,6193,,BRAHMAN,1996-07-16T00:00:00,BRAHMAN,2002-03-01T00:00:00,,,,,,,
27183,2007-09-24T00:00:00,2007-09-24T00:00:00,VACA VACIA SIN CRIA,BRAHMAN,0,,,AGROPECUARIA LA LUNA,CONDICION 1,29,75400,,310,2010-04-27T00:00:00,2,384,0,2014-03-18T00:00:00,1,05-05,VACA VACIA,CUATRO,TRES,0.231,13,11,27,0,0,0,1,0,,0,2,2,1,0,,2014-12-22T00:00:00,2011-10-03T00:00:00,145,,,8121T,,,,2008-05-13T00:00:00,,,7026,,BRAHMAN,1997-02-07T00:00:00,BRAHMAN,2002-03-01T00:00:00,,,,,,,
27184,2007-09-24T00:00:00,2007-09-24T00:00:00,MAUTE,BRAHMAN,1,,,AGROPECUARIA LA LUNA,CONDICION 1,30,598000,,230,2008-06-12T00:00:00,,,0,,,,,UNO,,0.763,03,,0,0,0,0,0.25,0,,0,0,0,0,,,2008-07-28T00:00:00,,230,,,8121T,,,,2008-06-12T00:00:00,,,20173,,BRAHMAN,2000-09-21T00:00:00,BRAHMAN,2002-03-01T00:00:00,,,,,,,
27185,2007-09-26T00:00:00,2007-09-26T00:00:00,MAUTE,BRAHMAN,1,,,AGROPECUARIA LA LUNA,CONDICION 1,30,585000,,225,2008-05-13T00:00:00,,,0,,,,,UNO,,0.848,03,,30,0,0,0,0.5,1,,0,0,0,0,,,2008-08-05T00:00:00,,225,,,,,,,2008-05-13T00:00:00,,,7195,,BRAHMAN,1997-08-09T00:00:00,,,,,,,,,
27186,2007-09-26T00:00:00,2007-09-26T00:00:00,VACA VACIA SIN CRIA,BRAHMAN,0,,,AGROPECUARIA LA LUNA,CONDICION 1,26,806000,,310,2010-04-27T00:00:00,1,0,0,2011-03-10T00:00:00,,03-05,NOVILLA,NO PASARON 2012,LOTE CUATRO 2011,0.182,13,05,26,0,0,0,1,0,,0,1,1,0,0,,2014-07-15T00:00:00,,180,,,,,,,2008-05-13T00:00:00,,,24273,,BRAHMAN,2004-10-04T00:00:00,,,,,,,,,
27187,2007-09-26T00:00:00,2007-09-26T00:00:00,VACA VACIA SIN CRIA,BRAHMAN,0,,INSEMINAR 2012,AGROPECUARIA LA LUNA,CONDICION 1,30,78000,,340,2010-04-27T00:00:00,2,1072,0,2014-02-21T00:00:00,1,03-05,VACA VACIA SIN CRIA,VENTA,CUATRO,0.245,13,13,27,0,0,0,1,0,,0,2,2,1,0,,2014-12-22T00:00:00,2013-02-10T00:00:00,165,,,,,,,2008-05-13T00:00:00,,,24127,,BRAHMAN,2004-09-10T00:00:00,,,,,,,,,
27188,2007-09-24T00:00:00,2007-09-24T00:00:00,MAUTE,BRAHMAN,1,,,AGROPECUARIA LA LUNA,CONDICION 1,27,572000,,220,2008-05-13T00:00:00,,,0,,,,,EL ALIVIO,,0.832,03,,27,0,0,0,0.25,0,,0,0,0,0,,,2008-07-28T00:00:00,,220,,,1022T,,,,2008-05-13T00:00:00,,,20091,,BRAHMAN,2000-07-04T00:00:00,BRAHMAN,2000-11-05T00:00:00,DE MATAPALITO 1022,,,,,,
27189,2007-09-26T00:00:00,2007-09-26T00:00:00,MAUTE,BRAHMAN,1,,,AGROPECUARIA LA LUNA,CONDICION 1,26,494000,,190,2008-05-13T00:00:00,,,0,,,,,DOS,,0.713,03,,26,0,0,0,0.5,0,,0,0,0,0,,,2008-07-28T00:00:00,,190,,,8295T,,,,2008-05-13T00:00:00,,,21289,,BRAHMAN,2001-10-12T00:00:00,BRAHMAN,2002-10-26T00:00:00,,,,,,,
27190,2007-09-26T00:00:00,2007-09-26T00:00:00,MAUTE,BRAHMAN,1,,,AGROPECUARIA LA LUNA,CONDICION 1,28,338000,,130,2008-05-13T00:00:00,,,0,,,,,DOS,,0.443,03,,28,0,0,0,0,0,,0,0,0,0,,,2008-07-28T00:00:00,,130,,,1022T,,,,2008-05-13T00:00:00,,,6134,,BRAHMAN,1996-06-28T00:00:00,BRAHMAN,2000-11-05T00:00:00,DE MATAPALITO 1022,,,,,,
27191,2007-09-26T00:00:00,2007-09-26T00:00:00,MAUTE,BRAHMAN,1,,,AGROPECUARIA LA LUNA,CONDICION 1,29,546000,,210,2008-05-13T00:00:00,,,0,,,,,DOS,,0.787,03,,29,0,0,0,0,0,,0,0,0,0,,,2008-07-28T00:00:00,,210,,,8441T,,,,2008-05-13T00:00:00,,,21124,,BRAHMAN,2001-08-20T00:00:00,BRAHMAN,2003-01-01T00:00:00,,,,,,,
27192,2007-09-26T00:00:00,2007-09-26T00:00:00,VACA VACIA,BRAHMAN,0,,,AGROPECUARIA LA LUNA,CONDICION 1,26,897000,,345,2010-04-27T00:00:00,4,371,0,2015-02-23T00:00:00,,03-05,VACA VACIA SIN CRIA,TRES,LOTE TRES 2015,0.28,11,13,26,0,0,0,1,0,,0,4,4,0,0,,2015-11-25T00:00:00,,145,,,1022T,,,,2008-05-13T00:00:00,,,6343,,BRAHMAN,1996-10-16T00:00:00,BRAHMAN,2000-11-05T00:00:00,DE MATAPALITO 1022,,,,,,
27193,2007-09-25T00:00:00,2007-09-25T00:00:00,NOVILLA PREÑADA,BRAHMAN,0,,,AGROPECUARIA LA LUNA,CONDICION 1,28,1001000,,385,2010-04-27T00:00:00,,,0,,,,NOVILLA,CUATRO,LOTE CUATRO 2011,0.217,06,05,28,0,0,0,1,0,,0,0,0,0,,,2012-05-03T00:00:00,,230,,,8295T,,,,2008-05-13T00:00:00,,,22262,,BRAHMAN,2002-09-17T00:00:00,BRAHMAN,2002-10-26T00:00:00,,,,,,,
27194,2007-09-25T00:00:00,2007-09-25T00:00:00,VACA PREÑADA,BR,0,,,AGROPECUARIA LA LUNA,C1,28,845000,,325,2010-04-27T00:00:00,5,412,1,2016-04-27T00:00:00,,03-07,VACA VACIA SIN CRIA,LOTE 2,LOTE DOS 2016,0.21,14,13,28,0,0,0,1,0,,0,5,5,0,0,,,,195,,,7162T,,,,2008-05-13T00:00:00,,,20144,,BRAHMAN,2000-08-23T00:00:00,BRAHMAN,2000-01-29T00:00:00,HM SAN BLAS 7162,,,,,,
27195,2007-09-25T00:00:00,2007-09-25T00:00:00,MAUTE,BRAHMAN,1,,,AGROPECUARIA LA LUNA,CONDICION 1,26,598000,,230,2008-05-13T00:00:00,,,0,,,,,SEIS,,0.883,03,,26,0,0,0,0.25,0,,0,0,0,0,,,2008-07-28T00:00:00,,230,,,7894T,,,,2008-05-13T00:00:00,,,23212,,BRAHMAN,2003-09-15T00:00:00,BRAHMAN,2001-11-10T00:00:00,,,,,,,
27196,2007-09-25T00:00:00,2007-09-25T00:00:00,VACA VACIA,BRAHMAN,0,,,AGROPECUARIA LA LUNA,CONDICION 1,26,806000,,310,2010-04-27T00:00:00,4,335,0,2015-03-31T00:00:00,,04-05,VACA VACIA SIN CRIA,UNO,LOTE UNO 2015,0.146,11,13,0,0,0,0,1,0,,0,4,4,0,0,,2015-11-25T00:00:00,,210,,,7162T,,,,2008-06-12T00:00:00,,,21035,,BRAHMAN,2000-12-09T00:00:00,BRAHMAN,2000-01-29T00:00:00,HM SAN BLAS 7162,,,,,,
27197,2007-09-25T00:00:00,2007-09-25T00:00:00,MAUTE,BRAHMAN,1,,,AGROPECUARIA LA LUNA,CONDICION 1,29,442000,,170,2008-05-13T00:00:00,,,0,,,,,SEIS,,0.61,03,,29,0,0,0,0.25,0,,0,0,0,0,,,2008-07-28T00:00:00,,170,,,8295T,,,,2008-05-13T00:00:00,,,6054,,BRAHMAN,1996-05-13T00:00:00,BRAHMAN,2002-10-26T00:00:00,,,,,,,
27198,2007-09-25T00:00:00,2007-09-25T00:00:00,MAUTE,BRAHMAN,1,,,AGROPECUARIA LA LUNA,CONDICION 1,30,559000,,215,2008-05-13T00:00:00,,,0,,,,,SEIS,,0.801,03,,30,0,0,0,0.5,0,,0,0,0,0,,,2008-07-28T00:00:00,,215,,,7762T,,,,2008-05-13T00:00:00,,,22401,,BRAHMAN,2002-10-17T00:00:00,BRAHMAN,2001-10-18T00:00:00,,,,,,,
27199,2007-09-25T00:00:00,2007-09-25T00:00:00,MAUTE,BRAHMAN,1,,,AGROPECUARIA LA LUNA,CONDICION 1,30,520000,,200,2008-05-13T00:00:00,,,0,,,,,SEIS,,0.736,03,,30,0,0,0,0.25,0,,0,0,0,0,,,2008-07-28T00:00:00,,200,,,8121T,,,,2008-05-13T00:00:00,,,7012,,BRAHMAN,1997-02-03T00:00:00,BRAHMAN,2002-03-01T00:00:00,,,,,,,
27200,2007-09-25T00:00:00,2007-09-25T00:00:00,VACA VACIA SIN CRIA,BRAHMAN,0,,,AGROPECUARIA LA LUNA,CONDICION 1,29,858000,,330,2010-04-27T00:00:00,2,612,0,2012-10-20T00:00:00,,03-04,VACA VACIA SIN CRIA,CUATRO,CUATRO,0.217,13,13,29,0,0,0,1,0,,0,2,2,0,0,,2014-07-15T00:00:00,,175,,,8121T,,,,2008-05-13T00:00:00,,,6127,,BRAHMAN,1996-07-02T00:00:00,BRAHMAN,2002-03-01T00:00:00,,,,,,,
27201,2007-09-27T00:00:00,2007-09-27T00:00:00,MAUTE,BRAHMAN,1,,,AGROPECUARIA LA LUNA,CONDICION 1,30,598000,,230,2008-05-13T00:00:00,,,0,,,,,SEIS,,0.873,03,,30,0,0,0,0.25,0,,0,0,0,0,,,2008-07-28T00:00:00,,230,,,8275T,,,,2008-05-13T00:00:00,,,21080,,BRAHMAN,2001-05-25T00:00:00,BRAHMAN,2006-06-13T00:00:00,,,,,,,
27202,2007-09-27T00:00:00,2007-09-27T00:00:00,MAUTE,BRAHMAN,1,,,AGROPECUARIA LA LUNA,CONDICION 1,30,611000,,235,2008-06-12T00:00:00,,,0,,,,,SEIS,,0.792,03,,0,0,0,0,0.5,0,,0,0,0,0,,,2008-06-23T00:00:00,,235,,,8275T,,,,2008-06-12T00:00:00,,,21039,,BRAHMAN,2000-12-09T00:00:00,BRAHMAN,2006-06-13T00:00:00,,,,,,,
27203,2007-09-28T00:00:00,2007-09-28T00:00:00,MAUTE,BRAHMAN,1,,,AGROPECUARIA LA LUNA,CONDICION 1,29,416000,,160,2008-05-13T00:00:00,,,0,,,,,SEIS,,0.575,03,,29,0,0,0,0.5,0,,0,0,0,0,,,2008-06-25T00:00:00,,160,,,,,,,2008-05-13T00:00:00,,,24024,,BRAHMAN,2004-08-21T00:00:00,,,,,,,,,
27204,2007-09-29T00:00:00,2007-09-29T00:00:00,VACA VACIA SIN CRIA,BRAHMAN,0,,,AGROPECUARIA LA LUNA,CONDICION 1,32,83200,,335,2010-04-27T00:00:00,2,700,0,2014-02-27T00:00:00,,04-06,VACA VACIA SIN CRIA,VENTA,TRES,0.19,13,13,0,0,0,0,1,0,,0,2,2,0,0,,2014-12-22T00:00:00,,205,,,,,,,2008-06-12T00:00:00,,,24321,,BRAHMAN,2004-10-25T00:00:00,,,,,,,,,
27205,2007-09-29T00:00:00,2007-09-29T00:00:00,VACA VACIA SIN CRIA,BRAHMAN,0,,VENTA FUTURA,AGROPECUARIA LA LUNA,CONDICION 1,29,806000,,310,2010-04-27T00:00:00,3,378,0,2014-04-09T00:00:00,,04-06,VACA VACIA,DOS,LOTE DOS 2015,0.183,13,11,0,0,0,0,1,0,,0,3,3,0,0,,2015-11-25T00:00:00,,185,,,,,,,2008-06-12T00:00:00,,,24303,,BRAHMAN,2004-10-18T00:00:00,,,,,,,,,
27206,2007-10-02T00:00:00,2007-10-02T00:00:00,VACA VACIA,BRAHMAN,0,,,AGROPECUARIA LA LUNA,CONDICION 1,29,1014000,,390,2010-04-27T00:00:00,4,433,0,2015-04-30T00:00:00,,03-06,VACA VACIA,DOS,LOTE DOS 2015,0.343,11,11,29,0,0,0,1,0,,0,4,4,0,0,,2015-11-25T00:00:00,,145,,,7762T,,,,2008-05-13T00:00:00,,,5445,,BRAHMAN,1995-07-10T00:00:00,BRAHMAN,2001-10-18T00:00:00,,,,,,,
27207,2007-10-02T00:00:00,2007-10-02T00:00:00,VACA VACIA SIN CRIA,BRAHMAN,0,,,AGROPECUARIA LA LUNA,CONDICION 1,29,75400,,320,2010-04-27T00:00:00,3,374,0,2014-02-27T00:00:00,,03-05,VACA VACIA,VENTA,TRES,0.203,13,11,30,0,0,0,1,0,,0,3,3,0,0,,2014-12-22T00:00:00,,175,,,6226T,,,,2008-05-13T00:00:00,,,9171,,BRAHMAN,1999-07-16T00:00:00,BRAHMAN,1998-01-30T00:00:00,HM SAN BLAS,,,,121704,,
27208,2007-10-02T00:00:00,2007-10-02T00:00:00,NOVILLA,BRAHMAN,0,,,AGROPECUARIA LA LUNA,CONDICION 1,27,832000,,320,2010-04-27T00:00:00,,,0,,,,,CUATRO,LOTE CUATRO 2012,0.245,05,,27,0,0,0,1,0,,0,0,0,0,,,2012-10-23T00:00:00,,145,,,8441T,,,,2008-05-13T00:00:00,,,5464,,BRAHMAN,1995-07-19T00:00:00,BRAHMAN,2003-01-01T00:00:00,,,,,,,
27209,2007-10-02T00:00:00,2007-10-02T00:00:00,MAUTE,BRAHMAN,1,,,AGROPECUARIA LA LUNA,CONDICION 1,28,572000,,220,2008-05-13T00:00:00,,,0,,,,,DOS,,0.857,03,,28,0,0,0,0.25,0,,0,0,0,0,,,2008-07-28T00:00:00,,220,,,1022T,,,,2008-05-13T00:00:00,,,22490,,,2002-11-16T00:00:00,BRAHMAN,2000-11-05T00:00:00,DE MATAPALITO 1022,,,,,,
27210,2007-10-02T00:00:00,2007-10-02T00:00:00,MAUTA,BRAHMAN,0,,,AGROPECUARIA LA LUNA,CONDICION 1,28,494000,,190,2008-05-13T00:00:00,,,0,,,,,SEIS,,0.723,04,,28,0,0,0,0.5,0,,0,0,0,0,,,2010-03-31T00:00:00,,190,,,,,,,2008-05-13T00:00:00,,,23169H,,BRAHMAN,2003-09-08T00:00:00,,,,,,,,,
27211,2007-10-02T00:00:00,2007-10-02T00:00:00,MAUTE,BRAHMAN,1,,,AGROPECUARIA LA LUNA,CONDICION 1,28,442000,,170,2008-05-13T00:00:00,,,0,,,,,DOS,,0.634,03,,28,0,0,0,0.25,1,,0,0,0,0,,,2008-07-28T00:00:00,,170,,,725,,,,2008-05-13T00:00:00,,,8240,,BRAHMAN,1997-12-13T00:00:00,BRAHMAN,,,DE MATAPALITO 8240,B2624,ASOCEBU,,,
27212,2007-10-02T00:00:00,2007-10-02T00:00:00,VACA VACIA SIN CRIA,BRAHMAN,0,,,AGROPECUARIA LA LUNA,CONDICION 1,32,83200,,310,2010-04-27T00:00:00,3,338,0,2014-02-28T00:00:00,,04-04,VACA VACIA,VENTA,CUATRO,0.203,13,11,28,0,0,0,1,1,,0,3,3,0,0,,2014-12-22T00:00:00,,165,,,5926Br,,,,2008-05-13T00:00:00,,,23245,,BRAHMAN,2003-09-17T00:00:00,,,,,,,,,
